image_id,species,breed,age,sex,class,group,weight,shoulder_height,chest_size,BCS,neck_size,back_length,exercise,food_count,food_amount,snack_amount
cat_aug_4494,20,cat_SCO,10.5,CM,LH,ML,2.8,17.1,32.9,4,18.5,27.0,3,2,0.74,19.3
cat_aug_4495,20,cat_KOR,5.3,SF,LH,SL,3.8,29.2,36.8,6,22.4,32.8,2,2,1.24,19.0
cat_aug_4496,20,cat_ETC,6.9,CM,SH,ML,4.7,18.3,39.1,4,20.6,27.3,3,2,0.55,12.8
cat_aug_4497,20,cat_SIA,4.8,SF,LH,SL,3.6,37.6,34.0,4,26.5,32.3,3,2,2.14,20.0
cat_aug_4498,20,cat_ETC,4.5,CM,SH,ML,3.1,33.9,35.4,4,20.1,39.9,3,2,0.58,20.0
cat_aug_4499,20,cat_ETC,3.8,SF,UK,ML,3.4,21.7,38.3,4,29.8,33.0,2,4,0.6,17.9
cat_aug_4500,20,cat_KOR,4.5,SF,LH,SL,2.3,17.9,32.5,4,26.6,33.0,3,2,0.65,20.0
cat_aug_4501,20,cat_ETC,3.1,SF,LH,SL,2.4,15.3,26.1,4,16.0,21.1,2,2,1.1,17.8
cat_aug_4502,20,cat_KOR,5.7,SF,LH,SL,4.0,19.6,39.9,4,26.1,35.6,3,2,0.63,10.9
cat_aug_4503,20,cat_ETC,1.8,SF,LH,SL,4.0,35.4,36.8,4,34.8,26.2,3,2,0.73,20.0
cat_aug_4504,20,cat_ETC,0.0,SF,LH,SL,3.3,16.2,33.3,4,23.4,40.2,3,2,0.53,8.6
cat_aug_4505,20,cat_SCO,4.8,SF,SH,SS,5.0,32.4,35.2,4,25.3,38.7,3,2,0.64,20.0
cat_aug_4506,20,cat_RUS,7.3,CM,LH,SL,4.2,18.6,37.9,4,18.6,33.6,3,4,0.53,8.1
cat_aug_4507,20,cat_ETC,5.2,CM,UK,ML,3.2,16.4,33.4,6,19.0,26.4,1,2,1.27,20.0
cat_aug_4508,20,cat_KOR,7.6,SF,UK,ML,4.7,22.6,40.3,3,24.7,31.1,3,4,1.68,8.2
cat_aug_4509,20,cat_KOR,2.2,IM,SH,SL,5.0,25.5,35.2,4,23.1,31.7,3,2,0.82,1.5
cat_aug_4510,20,cat_KOR,2.7,CM,LH,SL,4.2,17.0,30.1,4,19.3,31.7,3,2,0.81,19.8
cat_aug_4511,20,cat_ETC,0.6,SF,SH,SS,4.3,19.9,34.9,4,20.0,29.7,2,2,0.88,18.9
cat_aug_4512,20,cat_KOR,5.5,CM,LH,ML,5.5,19.2,39.9,4,26.2,33.5,2,4,0.6,14.9
cat_aug_4513,20,cat_KOR,5.0,SF,SH,MS,4.2,24.5,37.4,5,27.0,45.6,2,2,1.08,20.0
cat_aug_4514,20,cat_SCO,8.1,CM,LH,SL,4.3,22.7,34.8,4,21.6,28.9,2,2,0.86,6.3
cat_aug_4515,20,cat_ETC,1.6,CM,LH,ML,2.2,15.1,25.0,4,17.5,26.4,3,2,0.73,20.0
cat_aug_4516,20,cat_RUS,8.0,SF,LH,SL,4.6,19.5,32.8,5,18.0,35.1,3,4,1.28,13.8
cat_aug_4517,20,cat_KOR,5.7,SF,LH,ML,4.4,34.7,34.8,4,29.6,45.7,3,2,0.69,19.9
cat_aug_4518,20,cat_KOR,2.7,CM,LH,SL,3.5,17.6,30.5,4,16.8,23.8,3,2,0.76,20.0
cat_aug_4519,20,cat_ETC,1.8,SF,LH,SL,4.1,28.8,31.1,5,24.7,30.3,2,2,0.53,19.5
cat_aug_4520,20,cat_TUR,7.9,SF,UK,SS,4.2,20.1,35.1,4,26.4,27.5,2,4,0.57,20.0
cat_aug_4521,20,cat_ETC,2.0,SF,SH,SS,2.9,23.1,26.8,4,24.0,35.5,3,2,0.88,20.0
cat_aug_4522,20,cat_ETC,4.1,CM,LH,ML,4.3,17.2,29.2,4,26.5,31.4,3,2,1.5,20.0
cat_aug_4523,20,cat_KOR,3.5,SF,SH,ML,5.1,28.2,33.8,4,21.8,46.1,3,2,0.87,19.7
cat_aug_4524,20,cat_KOR,9.6,CM,SH,SS,5.1,24.0,31.2,5,22.2,40.7,1,2,1.53,19.3
cat_aug_4525,20,cat_PER,12.0,SF,LH,SL,3.9,28.8,33.4,7,20.2,31.1,1,2,1.97,19.9
cat_aug_4526,20,cat_PER,7.3,SF,SH,SL,2.6,15.9,33.0,4,23.1,23.4,3,2,0.69,19.8
cat_aug_4527,20,cat_ETC,0.6,SF,LH,SL,4.8,32.7,37.8,4,23.7,36.8,3,2,0.71,3.7
cat_aug_4528,20,cat_ETC,6.2,SF,LH,SL,4.5,19.5,34.7,4,26.3,32.7,3,2,3.0,20.0
cat_aug_4529,20,cat_ETC,6.2,SF,LH,SL,2.9,29.7,34.9,4,22.7,39.2,1,2,0.62,20.0
cat_aug_4530,20,cat_ETC,5.2,CM,SH,SL,5.3,14.8,38.0,5,22.8,31.0,3,4,0.51,13.9
cat_aug_4531,20,cat_ETC,3.3,CM,LH,ML,4.0,16.6,36.1,4,21.5,25.9,1,2,0.55,0.0
cat_aug_4532,20,cat_SCO,12.0,CM,SH,MS,6.1,16.9,48.5,3,22.2,26.5,3,3,0.77,0.9
cat_aug_4533,20,cat_ETC,11.9,SF,SH,SL,2.6,15.9,30.1,5,19.2,24.2,2,3,1.18,15.6
cat_aug_4534,20,cat_ETC,0.7,IM,SH,SS,4.3,26.3,36.4,4,28.1,47.7,3,2,0.53,20.0
cat_aug_4535,20,cat_KOR,1.7,CM,LH,SL,3.7,13.8,32.2,4,24.5,25.8,3,2,0.53,20.0
cat_aug_4536,20,cat_ETC,10.5,CM,LH,SL,2.3,13.0,25.0,3,16.0,20.6,1,2,1.49,0.1
cat_aug_4537,20,cat_SIA,7.6,IF,LH,SL,3.6,18.1,32.1,4,20.0,26.6,2,2,0.59,17.8
cat_aug_4538,20,cat_ETC,1.9,CM,LH,MS,6.0,20.1,37.8,5,20.7,44.5,2,2,1.76,20.0
cat_aug_4539,20,cat_TUR,3.5,SF,LH,SL,3.5,20.5,30.8,4,20.7,30.9,3,2,0.51,20.0
cat_aug_4540,20,cat_ETC,1.0,SF,LH,SL,2.1,17.3,25.7,4,20.4,22.6,3,2,0.51,0.0
cat_aug_4541,20,cat_KOR,5.8,SF,LH,SL,3.0,28.3,30.4,7,25.7,26.2,3,2,0.63,16.9
cat_aug_4542,20,cat_RUS,5.5,SF,SH,SL,3.3,20.8,41.0,4,29.6,45.1,3,2,0.52,4.3
cat_aug_4543,20,cat_SIA,2.1,SF,SH,ML,2.4,19.2,28.9,6,19.0,23.2,1,4,0.6,0.0
cat_aug_4544,20,cat_ETC,5.6,CM,SH,ML,5.0,23.3,41.5,7,30.2,26.4,2,2,0.64,0.3
cat_aug_4545,20,cat_KOR,3.2,CM,LH,SL,5.7,23.0,38.3,5,26.4,38.4,1,2,0.52,8.0
cat_aug_4546,20,cat_RUS,0.4,IM,LH,SL,3.8,30.7,32.7,5,25.7,36.4,3,2,0.67,18.9
cat_aug_4547,20,cat_KOR,5.7,SF,LH,ML,2.5,17.2,29.3,5,18.6,23.3,3,2,0.54,13.2
cat_aug_4548,20,cat_ETC,4.1,SF,LH,SL,3.9,23.9,34.5,4,23.8,36.2,3,2,0.62,20.0
cat_aug_4549,20,cat_SIA,2.5,SF,UK,SL,3.9,19.9,43.8,3,21.8,24.4,1,4,0.79,0.0
cat_aug_4550,20,cat_RUS,2.5,SF,UK,ML,3.3,14.8,25.0,4,16.0,24.2,3,2,1.01,20.0
cat_aug_4551,20,cat_KOR,6.0,CM,LH,ML,2.8,18.3,25.0,4,18.5,33.5,3,4,0.5,20.0
cat_aug_4552,20,cat_KOR,4.9,SF,LH,SL,4.0,31.4,39.1,5,26.8,47.0,1,4,0.99,10.1
cat_aug_4553,20,cat_KOR,3.6,CM,LH,SL,4.0,23.7,40.9,4,26.0,29.0,3,2,0.58,12.5
cat_aug_4554,20,cat_TUR,2.6,CM,LH,SL,4.0,21.8,38.8,4,23.7,39.0,1,4,0.58,0.0
cat_aug_4555,20,cat_KOR,2.0,SF,LH,SL,3.3,16.3,35.1,4,21.7,26.4,3,2,0.61,16.9
cat_aug_4556,20,cat_ETC,3.5,SF,LH,MS,3.3,16.6,30.3,4,18.3,23.4,3,2,0.6,19.9
cat_aug_4557,20,cat_ETC,3.8,SF,LH,SL,4.7,59.3,38.9,4,34.1,55.9,3,2,1.18,20.0
cat_aug_4558,20,cat_KOR,3.8,IF,SH,ML,7.5,37.0,42.2,4,30.9,40.4,1,2,0.67,20.0
cat_aug_4559,20,cat_ETC,1.9,IM,UK,ML,4.9,21.4,45.9,5,24.9,33.6,3,4,0.5,16.8
cat_aug_4560,20,cat_ETC,6.3,SF,LH,SL,2.4,21.8,33.6,4,20.7,23.2,2,4,0.64,19.0
cat_aug_4561,20,cat_KOR,7.2,SF,UK,SL,3.7,16.6,32.5,5,16.6,27.2,2,4,1.03,12.7
cat_aug_4562,20,cat_ETC,2.3,CM,LH,SL,7.0,43.4,42.6,4,32.8,57.5,3,2,0.67,20.0
cat_aug_4563,20,cat_KOR,9.5,IM,LH,ML,3.7,26.4,34.6,6,22.9,31.6,2,4,0.75,19.6
cat_aug_4564,20,cat_PER,10.3,CM,LH,ML,5.2,27.0,37.8,4,19.9,32.7,1,3,1.15,9.0
cat_aug_4565,20,cat_ETC,3.2,SF,LH,SL,3.6,17.2,35.0,4,27.0,33.0,3,2,0.53,19.7
cat_aug_4566,20,cat_ETC,3.5,SF,SH,ML,4.3,25.9,39.2,4,27.2,35.4,3,2,0.52,17.4
cat_aug_4567,20,cat_ETC,4.5,SF,UK,SS,3.4,26.6,40.3,4,29.1,34.8,3,2,0.52,20.0
cat_aug_4568,20,cat_KOR,3.5,SF,LH,SL,2.7,24.4,25.4,4,18.3,33.7,2,2,0.73,20.0
cat_aug_4569,20,cat_KOR,3.2,SF,LH,SL,3.8,23.3,34.5,4,21.1,44.2,3,4,0.55,1.2
cat_aug_4570,20,cat_KOR,1.5,SF,LH,MS,4.1,16.6,36.0,4,22.1,28.9,3,4,0.52,8.9
cat_aug_4571,20,cat_ETC,5.9,SF,SH,ML,2.9,19.4,28.5,4,23.4,36.2,3,2,0.66,20.0
cat_aug_4572,20,cat_KOR,7.4,SF,UK,MS,3.8,20.9,37.0,7,25.3,32.0,3,4,1.37,20.0
cat_aug_4573,20,cat_KOR,7.7,SF,LH,SL,2.9,22.9,40.3,5,22.9,27.1,2,4,0.54,16.4
cat_aug_4574,20,cat_PER,3.3,SF,SH,SL,4.0,25.9,35.5,4,23.1,33.6,3,2,0.86,13.6
cat_aug_4575,20,cat_PER,1.8,CM,SH,ML,4.9,16.2,34.2,4,16.4,32.1,3,2,0.73,4.4
cat_aug_4576,20,cat_TUR,5.0,SF,LH,SL,3.1,23.2,30.9,6,19.6,43.8,1,4,0.76,20.0
cat_aug_4577,20,cat_KOR,2.4,CM,UK,MS,3.9,17.3,37.0,4,25.6,24.9,3,2,0.89,2.9
cat_aug_4578,20,cat_KOR,2.5,SF,LH,ML,3.5,16.6,29.7,4,17.5,30.6,2,2,0.73,20.0
cat_aug_4579,20,cat_PER,4.3,SF,SH,SS,4.6,20.0,31.9,4,21.7,37.8,2,2,0.52,19.8
cat_aug_4580,20,cat_ETC,5.9,IF,LH,ML,4.2,17.3,33.1,4,17.0,41.7,3,4,0.82,20.0
cat_aug_4581,20,cat_KOR,8.7,SF,UK,SS,4.9,22.4,30.8,5,25.6,31.9,3,2,0.94,20.0
cat_aug_4582,20,cat_ETC,4.2,SF,SH,ML,4.6,18.8,53.7,5,18.9,29.6,3,2,0.72,15.5
cat_aug_4583,20,cat_KOR,3.9,SF,SH,SL,3.7,24.6,37.0,4,28.0,41.1,3,2,0.6,19.1
cat_aug_4584,20,cat_KOR,2.6,SF,LH,SL,2.0,13.6,25.0,4,17.7,23.5,3,2,0.7,6.4
cat_aug_4585,20,cat_SIA,4.7,SF,LH,SS,2.2,19.4,25.5,4,20.8,24.8,3,2,0.8,20.0
cat_aug_4586,20,cat_ETC,3.4,SF,UK,SS,6.6,32.6,44.2,4,34.0,41.9,3,4,0.72,20.0
cat_aug_4587,20,cat_KOR,3.6,IF,LH,SL,2.6,26.1,30.7,4,27.6,30.9,3,2,0.77,20.0
cat_aug_4588,20,cat_ETC,2.3,CM,SH,ML,4.8,33.4,32.1,4,26.4,25.9,3,4,0.51,19.7
cat_aug_4589,20,cat_KOR,5.9,SF,SH,ML,2.8,19.8,36.3,4,27.5,36.0,2,2,0.55,20.0
cat_aug_4590,20,cat_ETC,4.8,SF,LH,ML,3.7,20.0,31.5,5,21.1,29.1,3,4,0.88,0.9
cat_aug_4591,20,cat_SIA,2.5,SF,LH,SL,2.9,17.1,31.4,4,18.6,33.0,3,2,1.08,18.8
cat_aug_4592,20,cat_SIA,2.5,IF,LH,SS,3.9,29.6,31.7,4,21.9,39.6,2,2,1.11,18.1
cat_aug_4593,20,cat_ETC,3.7,SF,LH,SL,4.2,39.1,34.8,4,25.9,40.7,3,2,1.34,20.0
cat_aug_4594,20,cat_KOR,4.0,CM,UK,ML,4.6,25.9,33.3,3,22.4,31.6,2,2,1.13,19.8
cat_aug_4595,20,cat_SIA,2.0,IM,LH,SL,3.2,14.8,27.4,4,18.2,23.2,2,2,0.68,12.3
cat_aug_4596,20,cat_ETC,5.2,SF,LH,SL,3.4,24.2,34.0,4,29.5,34.7,3,2,0.67,20.0
cat_aug_4597,20,cat_ETC,7.9,SF,LH,SL,3.8,31.7,41.5,4,29.2,41.9,3,2,0.78,20.0
cat_aug_4598,20,cat_RUS,2.1,SF,LH,SL,3.9,24.8,30.4,4,19.7,36.6,3,2,0.89,20.0
cat_aug_4599,20,cat_KOR,3.7,CM,SH,MS,4.5,14.3,40.6,2,17.2,28.0,1,4,0.65,0.0
cat_aug_4600,20,cat_KOR,4.6,SF,LH,SS,4.2,17.4,31.3,4,26.3,38.4,3,2,0.84,20.0
cat_aug_4601,20,cat_ETC,4.3,SF,LH,SL,4.6,28.5,35.6,4,24.0,34.6,3,2,0.88,20.0
cat_aug_4602,20,cat_ETC,3.4,SF,SH,SL,3.6,14.7,38.6,7,20.6,26.0,3,2,0.54,1.0
cat_aug_4603,20,cat_KOR,10.2,SF,LH,SL,6.0,27.8,39.1,4,32.0,45.9,3,2,1.27,20.0
cat_aug_4604,20,cat_KOR,7.3,SF,LH,ML,6.0,23.2,41.6,4,24.6,35.6,3,4,0.55,20.0
cat_aug_4605,20,cat_KOR,2.7,SF,SH,SL,3.6,25.5,36.9,3,21.9,34.6,2,2,0.57,5.5
cat_aug_4606,20,cat_ETC,0.8,SF,LH,SL,2.5,29.1,40.1,4,31.6,42.2,3,2,0.53,15.9
cat_aug_4607,20,cat_RUS,4.3,IM,SH,SL,5.7,45.5,49.8,3,32.7,62.3,2,4,0.52,1.0
cat_aug_4608,20,cat_ETC,2.6,CM,LH,ML,4.1,22.3,33.6,4,21.3,45.1,3,4,0.81,19.0
cat_aug_4609,20,cat_SCO,6.1,SF,LH,SL,2.3,21.8,33.8,4,16.1,27.6,3,2,1.21,20.0
cat_aug_4610,20,cat_SIA,3.6,CM,LH,SL,2.5,27.6,26.3,4,16.0,36.8,3,2,1.11,20.0
cat_aug_4611,20,cat_ETC,5.7,SF,UK,SS,3.8,21.7,38.2,5,22.7,33.6,3,2,2.25,20.0
cat_aug_4612,20,cat_ETC,8.4,SF,SH,MS,3.4,27.9,34.7,4,26.7,32.5,3,4,0.66,20.0
cat_aug_4613,20,cat_KOR,6.6,CM,LH,ML,3.7,25.8,31.0,5,21.6,38.2,1,2,1.62,16.8
cat_aug_4614,20,cat_SCO,1.6,SF,LH,ML,3.6,40.0,35.6,4,31.4,39.1,3,2,0.58,20.0
cat_aug_4615,20,cat_ETC,0.9,IF,LH,ML,3.6,15.2,28.9,4,25.1,32.5,3,2,1.46,20.0
cat_aug_4616,20,cat_KOR,2.4,CM,UK,SL,2.8,22.4,32.6,5,17.0,27.3,3,4,0.66,16.6
cat_aug_4617,20,cat_SIA,4.9,CM,UK,SL,7.8,32.3,44.1,9,20.6,44.6,1,2,0.92,2.2
cat_aug_4618,20,cat_KOR,6.9,IF,UK,ML,5.1,26.0,46.2,3,23.4,36.0,3,2,1.26,20.0
cat_aug_4619,20,cat_RUS,4.8,SF,LH,MS,4.5,26.4,38.4,7,27.2,31.9,3,4,0.54,2.3
cat_aug_4620,20,cat_ETC,3.1,CM,UK,MS,5.2,23.4,42.2,5,24.9,38.3,3,2,1.47,11.9
cat_aug_4621,20,cat_RUS,2.9,IM,LH,SL,2.5,13.2,29.7,4,17.0,22.2,2,2,0.5,15.2
cat_aug_4622,20,cat_ETC,5.5,SF,LH,SS,2.1,18.6,30.9,4,16.9,28.9,3,2,0.62,20.0
cat_aug_4623,20,cat_KOR,12.0,SF,LH,SL,4.8,30.6,44.0,4,23.1,29.8,3,4,1.33,20.0
cat_aug_4624,20,cat_SIA,4.4,SF,LH,SL,4.6,29.1,34.3,3,19.9,45.2,2,4,1.0,20.0
cat_aug_4625,20,cat_SCO,3.1,CM,LH,SS,4.0,14.6,33.7,4,18.4,26.4,2,2,0.67,0.4
cat_aug_4626,20,cat_SCO,8.4,IM,SH,SL,3.7,25.4,35.3,4,24.3,45.4,2,4,0.85,20.0
cat_aug_4627,20,cat_PER,8.3,CM,UK,ML,7.8,19.5,53.0,4,22.8,51.0,2,2,2.16,19.9
cat_aug_4628,20,cat_ETC,9.5,CM,LH,SL,6.2,28.6,46.2,4,26.0,39.1,3,2,0.66,10.0
cat_aug_4629,20,cat_ETC,4.6,SF,LH,SL,2.6,22.6,25.3,5,17.8,21.5,3,2,0.67,19.8
cat_aug_4630,20,cat_KOR,6.0,CM,LH,SL,5.6,18.5,35.9,5,22.8,33.0,2,4,1.0,1.0
cat_aug_4631,20,cat_ETC,10.1,SF,LH,SL,3.5,35.1,36.1,4,24.7,39.6,3,4,0.96,20.0
cat_aug_4632,20,cat_ETC,4.3,CM,LH,MS,5.5,37.8,39.4,4,25.1,37.0,3,2,0.8,16.4
cat_aug_4633,20,cat_SIA,2.4,SF,LH,SL,2.4,24.6,33.8,4,21.6,33.6,3,4,0.67,2.9
cat_aug_4634,20,cat_KOR,6.3,SF,LH,SL,2.3,16.1,25.0,4,22.3,22.3,3,2,0.59,16.4
cat_aug_4635,20,cat_ETC,4.1,SF,LH,ML,3.2,43.8,37.3,4,26.2,33.7,3,2,0.66,18.7
cat_aug_4636,20,cat_KOR,4.6,CM,LH,SL,4.6,17.1,34.2,3,23.1,39.0,1,2,1.39,19.0
cat_aug_4637,20,cat_KOR,3.7,SF,LH,SL,3.7,40.4,37.9,4,27.8,43.7,3,2,0.72,20.0
cat_aug_4638,20,cat_ETC,5.3,SF,LH,SL,2.4,30.1,34.3,5,21.3,38.6,3,2,0.62,20.0
cat_aug_4639,20,cat_ETC,4.9,IM,SH,SL,3.5,24.5,46.1,5,21.7,29.7,3,2,0.56,16.9
cat_aug_4640,20,cat_KOR,5.5,CM,LH,ML,4.0,23.1,30.5,4,21.1,32.7,2,2,1.89,20.0
cat_aug_4641,20,cat_KOR,12.0,CM,UK,ML,6.8,34.3,44.6,6,26.0,31.4,1,4,1.05,13.1
cat_aug_4642,20,cat_KOR,3.7,CM,LH,SS,6.8,32.1,43.5,4,26.6,29.8,2,4,0.72,18.2
cat_aug_4643,20,cat_ETC,6.6,CM,LH,SL,5.3,27.1,39.9,4,27.7,39.6,3,2,0.9,20.0
cat_aug_4644,20,cat_TUR,4.4,IF,LH,SL,8.5,42.0,47.6,3,26.2,58.5,1,2,1.42,0.2
cat_aug_4645,20,cat_TUR,3.4,SF,LH,SL,2.5,23.3,35.1,4,31.1,31.2,3,2,0.51,20.0
cat_aug_4646,20,cat_KOR,4.9,SF,UK,ML,6.3,20.6,33.1,7,20.5,35.7,3,2,0.55,1.5
cat_aug_4647,20,cat_KOR,8.3,IM,LH,ML,6.0,53.5,39.6,4,29.5,45.2,3,4,2.39,20.0
cat_aug_4648,20,cat_KOR,7.4,SF,SH,SL,5.7,42.5,40.9,4,27.4,45.5,2,2,0.91,20.0
cat_aug_4649,20,cat_SCO,3.9,CM,SH,SL,3.3,30.7,33.0,4,27.7,28.0,3,2,1.08,20.0
cat_aug_4650,20,cat_KOR,3.8,CM,LH,SL,3.0,33.3,32.1,4,23.6,31.9,3,2,1.09,19.7
cat_aug_4651,20,cat_ETC,5.8,SF,LH,SL,2.3,14.8,29.6,4,23.7,25.5,3,2,0.64,20.0
cat_aug_4652,20,cat_ETC,4.6,IF,SH,SL,3.3,24.1,35.5,4,24.5,35.5,3,2,0.62,19.7
cat_aug_4653,20,cat_ETC,3.6,IF,UK,SS,4.3,32.4,33.7,4,19.9,26.6,3,2,0.52,3.3
cat_aug_4654,20,cat_SCO,2.9,SF,LH,SL,3.5,20.2,35.3,4,20.3,24.2,3,2,0.6,16.3
cat_aug_4655,20,cat_KOR,5.0,IF,UK,ML,4.9,26.8,42.1,4,27.3,39.3,3,2,0.6,19.2
cat_aug_4656,20,cat_SCO,4.6,CM,UK,ML,5.5,24.4,35.1,2,25.1,42.2,2,3,1.02,0.3
cat_aug_4657,20,cat_SIA,0.8,SF,LH,SL,2.7,15.5,27.9,4,17.4,28.2,3,2,1.33,4.0
cat_aug_4658,20,cat_ETC,4.5,CM,SH,MS,4.5,18.4,40.1,7,20.6,31.9,2,4,0.88,2.7
cat_aug_4659,20,cat_KOR,1.8,CM,LH,ML,8.2,27.0,47.1,6,21.2,51.2,1,4,0.68,0.2
cat_aug_4660,20,cat_RUS,10.5,CM,LH,SL,5.0,29.4,34.5,5,19.3,34.6,1,2,1.41,20.0
cat_aug_4661,20,cat_PER,2.8,CM,LH,SL,5.7,25.4,39.7,5,22.8,37.7,2,4,1.24,12.5
cat_aug_4662,20,cat_KOR,0.5,CM,UK,MS,2.6,13.4,25.9,4,16.0,24.3,2,2,0.58,19.6
cat_aug_4663,20,cat_TUR,10.6,CM,UK,SL,2.8,20.7,30.2,2,17.0,24.6,1,4,1.36,0.1
cat_aug_4664,20,cat_TUR,4.5,CM,UK,MS,3.9,23.9,38.2,3,23.4,33.7,3,2,1.26,9.2
cat_aug_4665,20,cat_SCO,5.9,CM,SH,SL,4.6,14.1,42.7,4,17.7,26.0,3,2,0.98,8.2
cat_aug_4666,20,cat_KOR,7.2,SF,UK,SS,4.0,26.7,37.2,6,25.3,51.0,3,4,0.96,20.0
cat_aug_4667,20,cat_ETC,5.6,CM,SH,ML,5.1,21.5,31.2,5,21.4,45.1,2,2,1.24,15.7
cat_aug_4668,20,cat_ETC,6.0,SF,UK,SS,4.8,31.2,49.1,5,27.2,38.0,2,4,0.81,20.0
cat_aug_4669,20,cat_PER,3.3,IM,SH,SL,3.0,14.9,27.5,7,17.1,22.1,1,2,0.85,0.0
cat_aug_4670,20,cat_ETC,3.8,SF,LH,SL,4.3,24.0,38.6,4,27.8,36.2,3,2,0.51,3.7
cat_aug_4671,20,cat_SIA,5.9,SF,LH,SL,2.3,17.4,30.5,6,16.6,30.5,1,2,1.5,18.7
cat_aug_4672,20,cat_ETC,3.5,SF,LH,ML,3.6,27.2,36.7,4,27.7,35.3,3,4,0.51,20.0
cat_aug_4673,20,cat_ETC,3.5,IF,UK,SS,5.4,26.1,40.3,3,28.2,32.1,3,4,1.2,1.4
cat_aug_4674,20,cat_SIA,4.7,CM,LH,SL,4.8,35.2,36.3,2,23.7,35.3,1,4,0.8,0.2
cat_aug_4675,20,cat_ETC,12.0,SF,UK,ML,5.0,21.9,50.3,5,23.5,32.0,3,2,0.58,11.0
cat_aug_4676,20,cat_RUS,1.1,SF,LH,MS,3.2,24.1,26.3,5,17.6,29.9,1,4,0.75,3.7
cat_aug_4677,20,cat_KOR,1.8,IM,LH,SL,3.2,18.2,34.1,3,24.6,31.0,2,2,0.62,4.0
cat_aug_4678,20,cat_PER,3.7,SF,LH,MS,4.0,22.3,30.3,7,25.9,29.1,3,4,2.08,20.0
cat_aug_4679,20,cat_KOR,10.4,CM,SH,SL,6.7,23.6,42.4,5,26.5,36.6,2,4,0.88,19.6
cat_aug_4680,20,cat_KOR,1.3,CM,LH,ML,6.9,31.3,42.8,2,23.8,37.9,1,2,0.9,0.0
cat_aug_4681,20,cat_KOR,10.7,CM,SH,SS,5.6,21.1,39.0,9,21.8,29.7,1,4,1.77,0.0
cat_aug_4682,20,cat_ETC,3.9,SF,LH,SL,2.9,20.8,30.0,4,22.5,37.8,3,2,0.52,20.0
cat_aug_4683,20,cat_ETC,2.6,SF,LH,SL,2.3,29.2,32.0,4,26.7,33.5,3,2,0.99,20.0
cat_aug_4684,20,cat_RUS,6.3,SF,SH,SL,3.2,21.9,30.1,4,20.9,27.8,2,2,1.09,11.6
cat_aug_4685,20,cat_KOR,5.1,SF,LH,ML,3.0,14.8,32.5,4,17.7,27.3,3,2,0.58,0.5
cat_aug_4686,20,cat_SIA,1.0,CM,LH,SL,4.1,27.1,31.4,4,32.0,46.2,3,2,0.62,20.0
cat_aug_4687,20,cat_ETC,3.6,SF,LH,ML,3.9,26.1,36.0,4,20.0,36.8,3,2,0.84,20.0
cat_aug_4688,20,cat_ETC,4.0,SF,UK,SS,4.0,16.2,33.1,4,22.1,23.9,3,2,0.57,0.3
cat_aug_4689,20,cat_ETC,6.4,CM,LH,MS,5.8,31.6,36.8,4,21.1,45.7,2,2,1.06,20.0
cat_aug_4690,20,cat_ETC,4.7,CM,LH,SL,4.7,29.6,39.7,5,27.2,27.7,3,4,0.81,17.6
cat_aug_4691,20,cat_KOR,2.3,SF,LH,SL,2.8,22.2,31.5,4,24.5,27.9,3,2,0.55,19.2
cat_aug_4692,20,cat_KOR,7.2,SF,LH,ML,3.1,18.9,34.7,4,18.4,30.3,3,2,0.88,20.0
cat_aug_4693,20,cat_SCO,1.4,CM,UK,ML,3.7,34.4,32.9,4,24.0,49.0,3,2,1.67,20.0
cat_aug_4694,20,cat_PER,4.9,IM,LH,MS,2.2,19.7,31.3,4,19.0,30.4,3,2,0.77,20.0
cat_aug_4695,20,cat_ETC,3.8,SF,LH,ML,6.0,25.3,48.0,4,22.0,48.4,3,4,0.62,19.6
cat_aug_4696,20,cat_KOR,3.3,SF,LH,ML,3.2,20.4,28.4,4,18.2,32.2,2,4,0.55,5.5
cat_aug_4697,20,cat_KOR,6.7,SF,UK,SS,7.4,19.1,40.8,3,20.0,34.6,2,4,0.67,1.5
cat_aug_4698,20,cat_SIA,6.6,CM,SH,SL,3.6,33.2,37.9,4,22.9,32.0,3,2,0.61,19.8
cat_aug_4699,20,cat_ETC,6.8,SF,SH,ML,5.4,25.5,37.7,5,17.3,35.8,2,4,0.95,0.1
cat_aug_4700,20,cat_ETC,3.4,SF,LH,ML,5.8,20.0,45.2,7,31.2,33.0,3,2,2.0,18.7
cat_aug_4701,20,cat_TUR,5.5,SF,SH,ML,3.4,23.5,32.2,4,24.9,35.1,3,2,0.68,20.0
cat_aug_4702,20,cat_ETC,3.5,SF,LH,ML,3.1,17.5,28.7,4,21.7,27.6,3,2,0.53,17.8
cat_aug_4703,20,cat_ETC,8.5,SF,LH,SL,3.3,20.2,35.2,4,16.0,34.6,3,2,0.93,20.0
cat_aug_4704,20,cat_SCO,8.2,CM,LH,SL,4.1,17.1,31.1,4,22.4,32.6,1,2,1.46,19.9
cat_aug_4705,20,cat_KOR,4.6,CM,SH,SL,3.9,17.8,30.8,5,17.4,24.1,1,2,1.77,19.9
cat_aug_4706,20,cat_ETC,7.0,SF,LH,SL,2.6,25.9,34.0,5,19.1,30.5,3,2,1.13,16.6
cat_aug_4707,20,cat_ETC,3.3,SF,LH,SL,2.4,39.1,28.3,4,24.1,36.3,3,2,0.92,20.0
